iteration_id,timestamp_utc,scenario_name,status,signature,blockhash_used,error_message,initial_balance,intermediate_balance,final_balance,balance_change,signature_match,slot_info
30,2025-07-23T17:57:47.609298Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,7NYruw6SZmWdyQqoNTQkpNRiW1jvdBb8pSoZu2c4kFhC,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393694,5.393694,5.393694,0.0,N/A,
30,2025-07-23T17:57:54.367295Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,7NYruw6SZmWdyQqoNTQkpNRiW1jvdBb8pSoZu2c4kFhC,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393679,5.393679,5.393679,0.0,N/A,"current_slot:396297754, last_valid:384251801"
30,2025-07-23T17:57:55.376302Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,7NYruw6SZmWdyQqoNTQkpNRiW1jvdBb8pSoZu2c4kFhC,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
30,2025-07-23T17:58:01.949813Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,8vfuBseSarC1ZRhGSAUnNDeXnGPwawc63N2TiMYA1HTo,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393679,5.393679,5.393679,0,N/A,"source:Testnet, target:Devnet"
31,2025-07-23T17:58:18.753453Z,ORIGINAL_SEND,RPC_ERROR,,FV7xJCSH1kQzsyXQhoCnb2Nn5FcSZ3wvyiBkvpDqvvop,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393679,5.393679,5.393679,0.0,N/A,
32,2025-07-23T17:58:35.534174Z,ORIGINAL_SEND,RPC_ERROR,,4hXxpL322GnjTUMaPSMPmkRX97ZZYGW9zrAaxMWutFsK,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393679,5.393679,5.393679,0.0,N/A,
33,2025-07-23T17:58:55.607541Z,ORIGINAL_SEND,SUCCESS,5t95L6GLPfpTx3tkwKJDMXVVjJ5AfXk2JEEBbsbpATVrqa4aCMz1in3dVbXCKRQikap2s4gyGf9rBsJ1hSn98fyC,9tGYQjd36fodeGmAWnd2fbHFCmrtBrFmYYCYnLY8xWyF,,5.393679,5.393679,5.393679,0.0,N/A,
33,2025-07-23T17:59:02.260854Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,9tGYQjd36fodeGmAWnd2fbHFCmrtBrFmYYCYnLY8xWyF,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393679,5.393679,5.393679,0.0,N/A,
33,2025-07-23T17:59:09.222826Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,9tGYQjd36fodeGmAWnd2fbHFCmrtBrFmYYCYnLY8xWyF,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393664,5.393664,5.393664,0.0,N/A,"current_slot:396297943, last_valid:384251987"
33,2025-07-23T17:59:10.539946Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,9tGYQjd36fodeGmAWnd2fbHFCmrtBrFmYYCYnLY8xWyF,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
33,2025-07-23T17:59:17.590600Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,As19DW8cEe8TB7uiU3BHXX9zah91d7LJDXjdt2E9RYcc,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393664,5.393664,5.393664,0,N/A,"source:Testnet, target:Devnet"
34,2025-07-23T17:59:34.428652Z,ORIGINAL_SEND,RPC_ERROR,,FVNKGXapxe3A3ZQcFQVfnQvR7F5pEyThqCDP8UNVinYa,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.393664,5.393664,5.393664,0.0,N/A,
35,2025-07-23T17:59:54.600581Z,ORIGINAL_SEND,SUCCESS,2Lsfhh52D5pwzm6dWbzJSLMWDNwGf2kXhwK3HnpmkpjGw5XDTj1nLCNWZXSEd8XKXfb2muL83vRqcKLkZrrrS5tR,4ctuM4Y6zf8RGL4c1fouYYj8vhmoJpijHxcAPpYjjeaA,,5.393664,5.393664,5.393664,0.0,N/A,
