iteration_id,timestamp_utc,scenario_name,status,signature,blockhash_used,error_message,initial_balance,intermediate_balance,final_balance,balance_change,signature_match,slot_info
5,2025-07-24T13:16:01.400374Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,3occr8Fn2iVqCSrmNmfF4bAsoZDA6k8QZ78jfLnrJsR5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388984,5.388984,5.388984,0.0,N/A,"current_slot:396475832, last_valid:384429795"
5,2025-07-24T13:16:02.157704Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,3occr8Fn2iVqCSrmNmfF4bAsoZDA6k8QZ78jfLnrJsR5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
5,2025-07-24T13:16:08.304545Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,AXepVtqKMVWJL1XPymF8kSWxJtGteKYNBTUQFJGqXXXc,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388984,5.388984,5.388984,0,N/A,"source:Testnet, target:Devnet"
6,2025-07-24T13:16:25.553981Z,ORIGINAL_SEND,RPC_ERROR,,3gjFDDSLYe71abQFtyAbGDedpC5GWauaqMtHTwU9qt1A,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388984,5.388984,5.388984,0.0,N/A,
7,2025-07-24T13:16:42.260163Z,ORIGINAL_SEND,RPC_ERROR,,6tPmXxrsJSzuUfsmyaWVpJZUbvJZZWUxGUEEsfkAHS1b,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388984,5.388984,5.388984,0.0,N/A,
8,2025-07-24T13:17:02.568373Z,ORIGINAL_SEND,SUCCESS,5JfBZ8Vj5CUSE6XBCkvwvuyM9R8qnkxKmTypFV9r1hMagSRN3QALwDsZjWuQHWiMwutxHxhwg5L8FMePqERGzvx9,5u5NoJAntFFDkHhB2Wa7kA3uaFWodGJcAWbiDqd5TzKS,,5.388984,5.388984,5.388984,0.0,N/A,
8,2025-07-24T13:17:08.798485Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,5u5NoJAntFFDkHhB2Wa7kA3uaFWodGJcAWbiDqd5TzKS,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388984,5.388984,5.388984,0.0,N/A,
8,2025-07-24T13:17:15.741006Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,5u5NoJAntFFDkHhB2Wa7kA3uaFWodGJcAWbiDqd5TzKS,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388969,5.388969,5.388969,0.0,N/A,"current_slot:396476027, last_valid:384429989"
8,2025-07-24T13:17:16.546713Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,5u5NoJAntFFDkHhB2Wa7kA3uaFWodGJcAWbiDqd5TzKS,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
8,2025-07-24T13:17:22.550690Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,38gu7Ck48HFEjoekr5o2WAHPL2vkG3x6JamxY3z7jqv5,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388969,5.388969,5.388969,0,N/A,"source:Testnet, target:Devnet"
9,2025-07-24T13:17:39.843305Z,ORIGINAL_SEND,RPC_ERROR,,9Fm2jnH1PfhPeuQmUW8wjSiVJWwVZo7GzdYckVrwdzLb,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388969,5.388969,5.388969,0.0,N/A,
10,2025-07-24T13:17:59.699135Z,ORIGINAL_SEND,SUCCESS,2cGxYZHmbGkYH3YvqdjG8FDCLzTYaBowj2RgXgES6d1tYEnV3T851Tuvqdv2VtVB2BTwgUMXDKYrQM1ndGFdDgXR,AWXcacFYAZ6jgVt8pBpXWSkw8HYcR3Ycane1BaELY9AX,,5.388969,5.388969,5.388969,0.0,N/A,
10,2025-07-24T13:18:06.204664Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,AWXcacFYAZ6jgVt8pBpXWSkw8HYcR3Ycane1BaELY9AX,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388969,5.388969,5.388969,0.0,N/A,
10,2025-07-24T13:18:13.094178Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,AWXcacFYAZ6jgVt8pBpXWSkw8HYcR3Ycane1BaELY9AX,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388954,5.388954,5.388954,0.0,N/A,"current_slot:396476175, last_valid:384430139"
10,2025-07-24T13:18:13.730981Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,AWXcacFYAZ6jgVt8pBpXWSkw8HYcR3Ycane1BaELY9AX,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
10,2025-07-24T13:18:19.918113Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,6xsNPH6zqtKGUM4HJVPCBL4QbBagcyXJL33vF2kqPLp3,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388954,5.388954,5.388954,0,N/A,"source:Testnet, target:Devnet"
11,2025-07-24T13:18:36.856450Z,ORIGINAL_SEND,RPC_ERROR,,DC6DCDnjpGyLnKSBBy3DTveJxo5grJUo7rpV98bXhnWQ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388954,5.388954,5.388954,0.0,N/A,
12,2025-07-24T13:18:54.119083Z,ORIGINAL_SEND,RPC_ERROR,,84HsXrraZSz3PZZqoL7bVs3D529Gm53YMzZETrQ2j6qy,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388954,5.388954,5.388954,0.0,N/A,
13,2025-07-24T13:19:14.707106Z,ORIGINAL_SEND,SUCCESS,29A57b69jo132QgWHZ6ppi3dcYX3eNSs4Ny6akDYpuQKVyDYbnFcBt9h7RB6MbsqD1CVYYhAJhGWEUXaQSqhnqgm,CjUP3EzV8UBuKoV81QTheWtqMMMkfgsUfu2Fr4vydxua,,5.388954,5.388954,5.388954,0.0,N/A,
13,2025-07-24T13:19:21.154778Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,CjUP3EzV8UBuKoV81QTheWtqMMMkfgsUfu2Fr4vydxua,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388954,5.388954,5.388954,0.0,N/A,
13,2025-07-24T13:19:28.156706Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,CjUP3EzV8UBuKoV81QTheWtqMMMkfgsUfu2Fr4vydxua,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388939,5.388939,5.388939,0.0,N/A,"current_slot:396476367, last_valid:384430329"
13,2025-07-24T13:19:29.156408Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,CjUP3EzV8UBuKoV81QTheWtqMMMkfgsUfu2Fr4vydxua,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
13,2025-07-24T13:19:35.219895Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,2C3hSdhkBgyeQZwRmbNXSM4TpNCo3J5yh7j2Yc6kom8U,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388939,5.388939,5.388939,0,N/A,"source:Testnet, target:Devnet"
14,2025-07-24T13:19:52.188349Z,ORIGINAL_SEND,RPC_ERROR,,GVNXg8ufjq3zcvZHmMcMuH61aZiRRtVFnfDF2Mt8mBcY,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388939,5.388939,5.388939,0.0,N/A,
15,2025-07-24T13:20:12.745917Z,ORIGINAL_SEND,SUCCESS,3sFp9hyGUoDCABKMafZAM3wjPfUTP9LbvQWeSQ94RTonZqLtGhh8vz3Pt8VF9yfu2jbEkEPcP3r1pKX9dTxRCTe,77ueozTNLfKQ8gNxpwSkVZBVRtQUH1GaHfytH5kDWSUJ,,5.388939,5.388939,5.388939,0.0,N/A,
15,2025-07-24T13:20:19.135570Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,77ueozTNLfKQ8gNxpwSkVZBVRtQUH1GaHfytH5kDWSUJ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388939,5.388939,5.388939,0.0,N/A,
15,2025-07-24T13:20:26.241575Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,77ueozTNLfKQ8gNxpwSkVZBVRtQUH1GaHfytH5kDWSUJ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388924,5.388924,5.388924,0.0,N/A,"current_slot:396476518, last_valid:384430473"
15,2025-07-24T13:20:27.132146Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,77ueozTNLfKQ8gNxpwSkVZBVRtQUH1GaHfytH5kDWSUJ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
15,2025-07-24T13:20:33.379989Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,8x4QzTeuYc1a2gBmA3zpTm2ZX8T68vPJD4QWhfnfmoYa,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388924,5.388924,5.388924,0,N/A,"source:Testnet, target:Devnet"
16,2025-07-24T13:20:50.123476Z,ORIGINAL_SEND,RPC_ERROR,,5csapCMSzLMzFkqgkvaoqBLc99oPUnzhdn7WALVYoGaw,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388924,5.388924,5.388924,0.0,N/A,
17,2025-07-24T13:21:06.922278Z,ORIGINAL_SEND,RPC_ERROR,,3J5m9WVNyBpnmuJ6f1LWPyrDfgaVxUkbnZDZmubbZyv9,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388924,5.388924,5.388924,0.0,N/A,
18,2025-07-24T13:21:27.725699Z,ORIGINAL_SEND,SUCCESS,5wTM9rrqquox3xVpQFdcogfSJ2RC4oHJ4xdjBo2gY5t8ySo5T845qwy6mmyk2LabUggPLVv2CYaS4suUr8P3egHB,9nBUsSTCPkU9wWVSmFLsh7n4VztL2MsqP5M5LFtrRzjr,,5.388924,5.388924,5.388924,0.0,N/A,
18,2025-07-24T13:21:33.993444Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,9nBUsSTCPkU9wWVSmFLsh7n4VztL2MsqP5M5LFtrRzjr,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388924,5.388924,5.388924,0.0,N/A,
18,2025-07-24T13:21:40.675662Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,9nBUsSTCPkU9wWVSmFLsh7n4VztL2MsqP5M5LFtrRzjr,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388909,5.388909,5.388909,0.0,N/A,"current_slot:396476710, last_valid:384430667"
18,2025-07-24T13:21:41.672430Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,9nBUsSTCPkU9wWVSmFLsh7n4VztL2MsqP5M5LFtrRzjr,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
18,2025-07-24T13:21:47.940193Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,Hw1KZdMDMPt8DX4ynng9qh6K31NUvmZsyearP4vs6t6A,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388909,5.388909,5.388909,0,N/A,"source:Testnet, target:Devnet"
19,2025-07-24T13:22:05.175970Z,ORIGINAL_SEND,RPC_ERROR,,HHno2awWRABvRZaqF8W1axFWL9o5Ct45x5YnQpNouHaq,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388909,5.388909,5.388909,0.0,N/A,
20,2025-07-24T13:22:25.401275Z,ORIGINAL_SEND,SUCCESS,5cTnFBgUUQtuRhQbS7zM3WWDqZ1JmNwsNafAU8hbqMkq4xAUEtBXAqe67Ta54gLb24JXKqQjyqGT3bztPjXpAjVq,65FS4Xke8dinQuvaQyVyFeryVqvw1rLGM6jDn2AUFTBY,,5.388909,5.388909,5.388909,0.0,N/A,
20,2025-07-24T13:22:31.966415Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,65FS4Xke8dinQuvaQyVyFeryVqvw1rLGM6jDn2AUFTBY,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388909,5.388909,5.388909,0.0,N/A,
20,2025-07-24T13:22:39.188327Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,65FS4Xke8dinQuvaQyVyFeryVqvw1rLGM6jDn2AUFTBY,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.388894,5.388894,5.388894,0.0,N/A,"current_slot:396476858, last_valid:384430817"
