iteration_id,message_hash_hex,r_component_hex,signing_time_microseconds
1320,6d7aa986018e129cb0c584890f29d0267b2813c81251a4d1099655def137185e,d860f2392975f661b2d2c9e5d97d0f4428f7cee51d72fdfca9c03eb3e955e39f,212.89999858709052
1321,2844f17e5efe39c9a21f5f146ec6ef7b2011c1f4688612de5f1aba59f5bf3ec8,48c708ebe5b0059c3417f6fb0b1cca045df69c50c94f0824636ff8cba1b9d80d,212.69999706419185
1322,ce33453e964e07c9d6db9efba47e4448a1a6767f38407594cb54bc4ebacd0b69,576ac331e13c31b4a0670b7873982a451ce72b0833f6f14a59f6857091ba3aef,245.40000595152378
1323,c44884a9b980fb51333b6336f3cad7737d3f869707c33ff55e7a1c92029c66f5,bfb2343cca7bee6040695bceae35a473d8e752da1a2ce9b6610b048e5bbb280f,268.2999984244816
1324,5ef4b1a3364500b798c42eb3f3ca03324ade5eeda9a962d08a1749673b2a735b,96526228ce2a2fa3e6121137a9f48c842d0f5b18b0e4fc3a57da15996aaf0e6a,294.60000223480165
1325,fa66e9e107698275b31c7b61fea5e9292bc508ca2f9934adc715dea88c1a4ab4,86cd978eae38591a465e69ca851c9b5bcee17a2b0eaebf08de2956f6ba84fb5e,223.60000002663583
1326,2d4be8ce9c05d5fbab417cdfe1d72c76540e05d6ed643152c0d74cde72df6723,27478c5643aa40d555bbbbc99eb1666e008717d3b7fbfc6df14f673e3cf6bdd9,215.30000230995938
1327,fb011f79cf9de16b14e0b7923cec8290900a87e94925c935460f49e2343d6e26,a5353f085ed72970aa803733b7c6e435209d1fee700c2f74118c8b7d3aba7f17,213.50000315578654
1328,003b17340eb874e54d236a7ba582cbc559ebbb35cb7b65ea2f6cdc2587e6b2d1,ba233b270d9f9a5890075539dd4fa3a4225d361fe13adf255d4bdd4efe61dae4,213.49999587982893
1329,dc9e48c56d6c66bcf0d2381e8cc3f582b73c23807b55d939e5c2989075fd8888,2c756dcf288867ef8b528221a6c6ecc03586c43a57bc3866690882b9febec9fc,213.50000315578654
1330,1f7d2cea127da165dc98724092ac8f677b08e6c9e1261c6df416d8caf686ae51,71c804b28a81848dfc855fb81dc380622e215be2b8a9f2eba8f0510d6a19eab2,215.50000383285806
1331,b9f4b915752ee2081293b5b164db2712cd3af256f7557326cc0a57cc62e8eb2e,8f3409259d1215c91d4456c1feb8024adc419e270e58d1cb07b9275d565b518e,213.3999951183796
1332,f189629aa7c3983755c9bda51e27d762182ef155a9db7786743542e0d084ed8b,873d097d5479ee772a55f1e0a268c82b347aeaed627dd852a7fe2aa08eb980f4,212.79999782564119
1333,beff23f3cb4078d075fce5f3d01cbd9c02fefd7e9ae3d2509a45a2a085ab5731,c533a4ed89dbb7c73fb2840a44edb4dbac49111219a8a4f3723754066c0be5cc,213.50000315578654
1334,cb11edd6bf562dd82945ca684a12a88c2d9a5ac21ad778b06cabb1047b3b254a,9b1d8d604f560bf05684a939090c0a7a7db2bd8de725f24945a9ca3080422c65,212.89999858709052
1335,0b11d4a530103f82e0d5e5becdff0ac1ecc851e0ee987d5ab239372230274ad9,c089994378b068f66e19ded896ced559d96da47ea5b454e0d2346670d10ce6fd,212.99999934853986
1336,f067a8114ad974489d08b93786a55c4c405adf73d42da3229b37d731f838522b,7a51a538b543637ab553127c32d1f105aaf5f45c6ecb89bf80ef983924a6d387,214.89999926416203
1337,a872dae23d421aa099a15943f4b769c7e392e9c623e9698f2f147db188772f24,65eb7b1dc4e307bdc26fa827c029ef22da48f8ab8f8f21f4c1468f86abab74e9,213.1000001099892
1338,1ec183317d8b7116e81f489336ec1098209b6e669a0492f087c0abc0049fc95d,554392ab5fa5dbe2430e959a2f4ee7819aa1bfa19a45926346f59d0efebfce45,212.89999858709052
1339,6ef45783fed3744b154dc8f0df0e1a643573874589ffad2989b0b7daa8d1f1a7,799529b0ded2baba591629d65b9f7b387bd79ee16091c9cac47879d5cfbed623,213.20000087143853
1340,76d795dc4c8eac16aec5665431052dced40ac2a646965165ea35799413da1a86,bb1a7ce8639d76604ffd0129672f660e0f2b2b31fb8adf2f2687fda02b2aa950,213.30000163288787
1341,f9c8fa36e8da5a2df93f6757da3ac7195ff0ac654d7b3865439fa3b805ce6f39,c8a18f737e8bc076e678b855c9b6daaf4017d74381019e70739b405729a970d1,215.00000002561137
1342,86cf0f496147a2e1ee35961bd26292febcc8aef1a81e7f30113cf12d46cf4576,273ee37b6253a40124a1983e5e50f5374eb002f23d3121db6accf298a4405007,212.99999934853986
1343,209518a409dd6d79086f1bf7103be390e742d0b8c6103a36ac5af624a69fa8e6,c26a56f2f3796299632b3146fb633836049d60e23b79f60f0221363adee1069f,213.1000001099892
1344,525434836e5f20e82f4748ea32b5d21ad75e32622e0fc97bf442b2c3fdeeb6fe,8eb2b8b37caa02d66205b408c4646891ea1e3262647abb1b56fbf9863f7c9bca,212.99999934853986
1345,c276f39cc49a226d343db02dca08218f2b4875f4c04b8c20fcad5e2b6975c869,b25e09deb810e5cb1e3a6361f8c32e9b6d3fd1f7b91978d494f0b05e632cc877,216.5000041713938
1346,1510c5839572e817df2aa4388197b4d746f13aaf5d5ff919feb7f9091e521689,b1db546b671d83eabef5084a89765c128d9cd3a855e01a6e603d5e206f037dee,213.59999664127827
1347,dcb9fed04ea164f20a07d720a62dea20b4043ffe7805057963ef4a798b8e5eef,97ee64934eb05a22b74ddc2bfdd0b75d64dc29225318e6c159f495f2ba607a5d,214.69999774126336
1348,4e44f09b1a1d8b7a2c5c91319343d03fb37053f683aa015408d1c28c9eab46ea,83b1b268be4ce1e41909d8b57a99d7c81d0d36e3a0c22bf8b277fa90b49fa1df,213.3999951183796
1349,132b24fef5b8e9454c035d9d3c7bc3c09c70e910bc059b9cfbc82d3ed1eb008b,94947228eb8398b03059f4c66e78de9a5e33b09ddd4fd46bf000581cee9fff4a,213.20000087143853
1350,fccbc48dcc341866a1d3e96b921fdb5f4ae0028e084ddd1a9655daafc84865c5,01fd4a106f9b5ad81f3c9744270e8a8d17fd02d26d76c41a22c799fc1025d497,223.39999850373715
1351,e7388d5f6c28ed239110f7401a442c6ab4b1326cf8a81c25d74d281cb4f035c1,7d1d6a04fbbecae90dfa9df2997a3c1b269ac5a3a4a474bb38b2d84c00e1330e,216.30000264849514
1352,41c6e64aee5ca0d076f42655420c3df2d4f7ec9aa096c0616aa7aac757bd06a7,4c9a027d4c6bcf18a2c295cb066bde8ceb2da4d23d2e5771b9f568c9f57d8ca7,214.5000034943223
1353,d362fe20a477849d74a256838c18d9b6826b5274ae3325ee20bc681db973b74e,f22c2c85356df731557c6042334e2951e307234d1f47f73fa1a548e2ff04fea9,213.79999816417694
1354,fb7113620744daefcb4fd8c164a132be1fbe9407bc4e66f79fe20aedc2897b8b,f27eadf7e3e54789b9a9b0f06ff36f1c8a44bd1e52439aba985e2050be056182,213.79999816417694
1355,8964d7cc34335db6a2ea69ad7e24008f75bbf671312463537c9a6804dd005c1d,3499d87fa25dd72153399e50294ed2d7816040e1262f30ad1273724d84cfdd42,214.49999621836469
1356,680d92e48840a07488d101a780e01adac712ee742469b74c27b74a28f85adbdb,72de9f037bca51ad3f5bc8faee159da21c6120c6af6646d2bcd538b4aab1aaae,213.70000467868522
1357,f5e6bfac1dda6b2fdc83d1e590f9a60e88d7f5b276c85578a3ed5db5813dfd3b,bd9673eddf9f583733a1392aa484da9dd6d9fde2acd03dbe511050a90238cc49,213.4000023943372
1358,96777fd2512ff31f400877c00b7d862c9dab4c278b6ba2eb11599cd98e653813,6ce4ac9c5227b4807fb2e41c5a8faae6e278f04b4ce9aa9abfc1b592ee2d4cbb,214.7999985027127
1359,3ff6ea8f7f90d82d2dedee64916a3c52fb4f4c21b1cd692a81be365f17ca91b6,ba3142685c432c93e1b8b210d5a6e851085d813f29a3348c910f56c6e9930462,215.8999996026978
1360,16d81c0162334af5ae0c34828e4280203a686619bbcfc4b575e4533382b4ec22,97aa2563091545da3e8a2cfba3132eab361e13357b2f76bfd473aef784d42a1f,220.1999959652312
1361,eeb3b38f34033ba3e4fb1a3a6b1b7ed230602e26cbca9ffe827b86077aae5439,4cd66fc34806c6021a3d5674642f10a0e5d2740efcf037c44c3b4847740a01a0,215.00000002561137
1362,d73706cb2de86b55c7704e99f222a774552298df98024c9177da9e2b0efad3ec,0a0055a15abf46b3ce571820b9aaf1bc1ea73db1974b594afed573ca75a3a07f,214.70000501722097
1363,3c8311427a2ea33db43ec5dad992a1e312b6f116a804ac00b9ef062169f09e78,9d60b55fd0255baab69a53e0c4e5343421f9dd82fccc4800d0965e7807110598,213.6999974027276
1364,cdb1e1e5043ddb631a4c776bc5690af94d0b6a0f05ee81ef9f7d502dfe53005a,d1a2b0f67ed03bbe2e14ebb7317d5deb6c1e45ca47d08b2f656810f694583467,213.79999816417694
1365,7a92869bd1cee630292674c83536b1b62e0f673082254d450e912232512a96b0,633eeba3ce544691589fac7464f44b3d04850c1319cf2235bc3cb40c2f2fdb07,213.50000315578654
1366,58c54275d929730d3f30b68645cbfdea90d44f8c87eff96de259fe6668c9edfc,93ffef0d232f33cdf4468302e884a350ea45759fd7a0d3bb9344d83af7cb4878,212.79999782564119
1367,a5e84db03458b6c6215ad2e2b6c19f5993b4e4aba74de2db58e5544e8a0875f7,42183d76352f0c76048e53477512ad8c0e5138962a0d98274064d44f7ca7bb87,213.30000163288787
1368,92af5dc654e8d97fd86664e60bacbfd601e4d753e1e8441323c1eca827636e48,712ada5ba23c4f006d7d4e38ab056bf478ec38aeec949b5c60b7ec265582b624,214.2000012099743
1369,c9a1730c4c8263fc78975f17dc42deed93a6fc5031711c7f9581e95861f26641,7eaa42fc4bd19d74f508fa5d45b9727cc4a809f9a5b55a0f9b9124a9d9f24bdf,215.79999884124845
1370,8e4dd0ac21c7a75f3c002513c5ec90649ff98b5aa381aca65defef43f9312dae,13d18f529667a8dd580c28ec3228c1c60d58242ff3a30ff0cad2d2a87651e8ce,213.59999664127827
1371,8bb29527f4cfed0d702df6ff09e1406786a8e0df68deecf180c34b6e9ee37fb0,2481ea5a83eb12a323d7a8ee27d7ec28a20c5694b23f394e14c818d454c99201,213.79999816417694
1372,cfb1a7a2a890f309c66c017c0aa813df00e075bb5828897f8318ed7f6028d87a,e8c512d8dc7f7e9ca6992a32332534b3702f492ae5865798a0937c7ebd91895a,212.89999858709052
1373,3a2248309b39868bd5d901ebb2246816a7bca243d2b59cbfc0e67fafd2ec92ae,0de00c8d42ef5fc1ff5df4fbb85c3dcb3a42cdf2ce702ba2377aa92f5ebcecf7,212.99999934853986
1374,ec2cf5c475ac68d14cfd60f5e24e522a3d2dfda82829337e5a19ccbb16cfd17d,652561509dd9951f657ebc21a4499d005d7f29300a18bcf62d195d072fc64aa9,264.0000020619482
1375,f217b944b3c4d803e53d86df0d293363d9e3fec4104e5bbc090e08199aaad5a1,813a469d950ef6469a0c4d7c222ca0ce5ae26358c55508b23495fd3e00fb511a,214.8000057786703
1376,05cbfaf220e00984ffd82e8096d6dd6b62b2ce964c44d987559d4cdd64ae0b4f,c8ae22a6581113892ccc12acac1bfc87b2da4f6850e5d2270d24ffcdd0def883,213.1000001099892
1377,2efe00367650bf5c0d639ec6b16bfd7b7788ca8a3025e3789fedc078669d70bf,c143aab8d6ffa22e2f53885060ff5220e8d2f8612a65cc888a481d9e6643d826,212.70000434014946
1378,3eb115367ca1589944a697140f6c71f001bdbe33e474bc3f6c3f6cf71f5be10f,0ec45371075edcfba8f8d94e2e3a3ce2d86525e3f1a047b475a750c83a7428dc,212.90000586304814
1379,e2b9c3281966696d29eea2f2059f1a4743ada0660370b1292542eff3f5a5605a,de509700d001a9dea16b3675553035983f858de0bc60830afbda7a0334dd4bd2,212.89999858709052
1380,6d1004308d56d7c5e55786e68e04bf681e869dbe50bacc289cb14a44ab81e1bf,b95888aa18b90333ab7d64c96a079437b71b7baba2126e1a09c32b5956c473f2,214.59999697981402
1381,ad95e39d7e3407f209798a49f8e34070515c6fb9067c1efc630c6a562b632b47,16c445ba884527d3297e6f51a6181471e5d347c95e6a4734d1eae3d527525499,212.3000012943521
1382,3ec9e5d93ca46e6fa69e03e5da27945b824266aa411d506704b14e0bc2f34f4b,2089a27247f900ac2f14928b9f0fae2deab348084749d152a49577db06d884ba,212.79999782564119
1383,3f892d2951ca10cba2083423e2c5aa101bba42a72059634956167368e23520e5,a0e90ab9f08483ce022df4bd1037a902508ac609d2ec028dc31593ab1d5de696,212.8000051015988
1384,622c37cafcc5e5dded8178a5739caff7917a0bb28c84265953293b7a9a0a5796,3204a5deb731006a57a60b36667a9e216e139beffd4b711c762ecfae9ef1098a,212.89999858709052
1385,400c1284b3d342f3d9624a7f0a787384674f5cd1353b384ee3a346558be64ab7,536c6c2c933945bfd6154adf5a9f60488b4eeb1442c4841b95da469d7f6384b7,213.1000001099892
1386,694047f4151c49fa91655055e147726d72fbd198f8298558e12f7b5e7c352232,990a86ebc88541a95e3e390b7001170de9fddcee86718199ac1cf739c171c414,214.89999926416203
1387,5bc962d1a1f8ba51e59d17464e32b60226ee1a4e65931e0da237b185cb00a9fb,d2fa7de77a9a80cc1583cb016b5a719469ea225f417a933d9527b723d9f89a81,212.39999477984384
1388,677b6a2697fac65be8a62327f07109dd68539fcbe02d7ff10f8dc4818709aedb,81e9a34a00cf171aff9976c77a630fdaa9533f6c01a1e09c5382bfc8ed162e7e,212.89999858709052
1389,6fba059c5ff616215bed329640fe1474e4aa8e8bc3a26b027b368beb88050af8,df1239e307c9c6816187af7253453de6e8ea5d898a7021aa9d0df59de107b096,212.20000053290278
1390,77d067e91cc981e8b4a9cead072c9db79ff0598cae480d96f66bc09c410894c2,0d917f7188a7ebdf1778e5f743b7ff52cdff1bf99734087b7735515f52e52654,213.1000001099892
1391,8ca6e6aab78449ae84c34c89fa2492a89447d7aa9fcd5e4e6480b6f5320aeeae,581f8420b30fbe00973202eca1922c9d102054c263377cdaf950394cf8034174,224.60000036517158
1392,beb165c74f6458764d4dfdcd2781a3a464b8133ab88c4cd8e66bb87cb6e6638a,ecde2e6e14cb5205a25420b2486cb3ef1043d156fe0a9eec0f5c55b20a1427e1,263.69999977760017
1393,9466d28f33da140743869dc9114d7e322d3221c4b0ef212f0526771b9fcf60df,b914eb11bf3372a2140299a6cb037da9df0605488b556b40602df04ea27ceb8c,218.00000104121864
1394,4f27bccead69c968f252e0ccc3f32a903130a7491f9e747dfc5ee29d15db0fa5,134b271c65a815edbe9b8e6420f3c717dcbf2d5e8ce5f708876a03fb34bfdd60,213.89999892562628
1395,70bbff01d2b63239520c1aea8b72c2b8a2800f9717ed5ad713e6a736e8d93673,e0e6642b93e7aaef72054dd2942c49f6074b7f394d1ca4f889ae86e652dbc8f7,214.19999393401667
1396,b70a454389dab358446e6987bba4be5c70558b2416a9bedb26e151e10d26033a,d16e1a6e8d82c1e7c50728d098efdd8c8010f94ff526cb0aa995506859d96bfb,236.39999562874436
1397,a27c68b83932f25d2536fff1c645e5eb0c7bd17f5c368d6623eddc7a14041820,e22df5d39d7c09739f9088a021692efd0c0c618698da192eb9fcb3ee75875187,236.70000518905
1398,8a454f3d3531e11cd3e1355d287fa5993637f98f15d36774e11d9ef7b0afef14,7ac295f63c33f3681319ca85a6047a5abdf0ac00bb6838a08b9a7a90027cb080,243.99999529123306
1399,87f273bab26989e859da7f697a2027958f381135f13a772061ea3ba50c636772,23f97b829302bbe9e4c5f9c6b25ce03ada89bcd2f594caf7e01420cf00426dbc,228.40000019641593
1400,d926643df6229de5c7ceec685717d0367ca1322c3c26316f42d880688eb85904,601c0b67e09ef0c1c12746e07300fd5ad04bb0a2061e815772e9c5baad5e5ad8,214.89999926416203
1401,cead649643409e2e865c3b797a95f96a164ecc7a1d96d2e1d4362a5453775544,2af9b194ba08b1263431427ec0990e064ef3967dd41b5e151c2e8fb89819131a,232.20000002766028
1402,50e961a7819d6197a3bfa7bcffc574c0d29d47c83f55a18d9816da8c6de52f4c,7b7999b1b7fdbc3f922c2c614ae0be2d1a76a9a4cfe23d00f418cd3daca28468,214.89999926416203
1403,1b9c78393c323103a509aee1c742fd0f76df2d8573a181f1f36728e07e89aa75,97e8987d056a46ff14be329dfe0a2fd56d76d969a1ca9ac0f41d84a437d0e635,213.89999892562628
1404,4cee6e826e1086503bb88975283d4bcb7344daef2614e16f3b78bc25b8895cf1,ebd599dddf0d82fa3ef578dd714769ac5c85145756541ad9a11aa7043c502f19,215.20000154851004
1405,37cb01bc567bb76af3f742facf80cbe09423fbb976493d1c166d9056791859c6,1946104ae18ce2167a3b9f0bd5af4daceb27abb07dad3e5624d79f147ae73fc8,214.69999774126336
1406,0fba396da8cfcbc5fc1a2d3d5d22b030065f90dac1f0a29b3d29e83b22b6f2de,8b4410002704fd84eac68dec1fc6c7c06d85fc1d65e4de75f3630b847929119b,215.50000383285806
1407,6337ab3433e5feb214d25dc99a36f6d45fd2d7dd1212f7f7d2cd743d92b86d70,27391ddd675cf1712069760dfa5cdfae1877455c13450cd98e8538004904edb3,214.10000044852495
1408,4a6857ec3aa08b09e4532271644af6e8381631da30b689e13056b124fb1da32a,dba3aff9434845df103798cf8f593877a5bf01101705d02747e1f61a247be0e8,215.20000154851004
1409,5dee425f86d4c3e7b99a4b2a6c171e355b760988b51087de5767b5ab9ae2af39,bbfaec1e109c5b4c1e837fc4cb860c40b597e087bb889a6efe481c02678f1acf,213.59999664127827
1410,9575b9a18f8a785749ffeb763a8d8008f6735f7e6f1b10b9d1abf38ecde72a1f,b8abd768642b06345d3bd47f6f1e4442572b8139a1fc0c6859e2e7d654988a0f,213.30000163288787
1411,25298b298b9239a8433344386ae894a4d50a7d0069f2df3f68be4edfc6046070,89519ca777b4fcb7d28156aceddd98a942cd8c323e0c01fdebe300c56447a8a3,213.1000001099892
1412,8b254b817358a1da34c62d997e8064c03610a61d1fd39a3c5da849b8123f99ca,4562a94b35ff3cf4a43d79b9058d8860c05188d012683b98de9117d556e385c4,212.99999934853986
1413,633ac112c2bb4415eef5ed29f0602b083e98612b704ecbbc2d75fd45218c24e6,e0187de32739262f8ed3d046b58b1e5c0721d95755e515f9ea4fbbc7489a39c7,212.69999706419185
1414,e96912c4dbb3f098efb1d6c96e0afb4c3ec1795065c45f39e7070815f750fdf9,35539c2c25df10ebf39b4d4fa0accf462749bbe11f15009d27619b336cd151b7,212.5999963027425
1415,5a46b352f3aa6823c81cb288c415dd69b528ddee0208489a62c39bfdac89e8d3,96786a57ae28ff437596422ae9af03b22b79a0a585bd33375459dd9f1a8bc661,212.90000586304814
1416,0f45decee4ab66c367bce282451059cf7e876ab8b9b0eb6db2158aa7a7be122a,d65d8fb2c81f161e4554fda05d85c2feea0560aea70f2192d3b7490883a574df,214.10000044852495
1417,43f21f4da5d411f94ead71e7084eb81603d7550243471e03fe49b03801201e8f,237b4a8208fa41411c08efdfb484d57a92fd90884e8ad327d1acd5611dc875f4,212.79999782564119
1418,233c140212ee4eeeff6fec17b392e0050639cb5de52125125cb3778d50dcd27c,fc9006e489d1e3e14c3c489c8398795bda501f134792daeadce450f181a5ebbb,212.69999706419185
1419,f0bf69ec956fe8a158f005b9d8dc7858c15e00287934113a59a7989c28d735c6,e3681a9f43fd1722ee191dfdbae37c750f7a5b4fa582fe254183f93b84f82b57,214.7999985027127
1420,3915c4b3cd354a78c120955629707a0212e488d5b691fe525bac89af08721bbc,da00025c30230d6dc5460beb53d6e47022e2b808c49efa73cf8f02879016fc00,212.99999934853986
1421,bd3f0e61f54066975a5006e0dbf8db52843722aefdfd78c773e8835a3c5ab668,228603c95c8c70a7877931f0319d65ca117c5bf6032a1f0f593871f501e1366c,213.1000001099892
1422,141cc7fa6bfa751b576c39f51fc2a5f75012dd208a32712d680a3b0af6f43d0a,9d66c8ae7c7c142f6e94f5df46b5359890145731fe85a9d1baaeb816da3a7aa7,229.199999012053
1423,bda96eb8913e0df9a0e404584110ab3a26d427cb7f107b434a44131d3b2d795f,1ecd55eaa3b1ba8860a1cb0229869246b9c27c0a5e308a833e83fa0d36fc0206,215.1000007870607
1424,4c38f71f66cb640854489458199ab3b2fa8579ed6be3e6bbd9ff947b485f398d,7bc727bbe6ee908b7b2f0e2273fab1edbbd4c2d5841b64afff5ec85999c9ab29,213.70000467868522
1425,ed6073415e01ecc59e7978848fb0939e191f677bf4d6a31b76b1a908311b8f20,b7d02450a4628b6feb9579eb23d11c5b3c7dee4efa370bbd807f365af2ab9e18,229.50000129640102
1426,82b6e9dc52a5cda0592ae771c79941b667d4a1a1e34762b2b27dbf5ec1f4b994,7b6be38e4e9bc8de07f4f5e8a34e044f3a8ae8fcb333a90c0be685dc5d3d9328,216.4999968954362
1427,2ad63a7863b83700d01e55416defebf489911828603e0ede9ce314c2ba2f9639,f12841dffce41224dca1bdec7066d21f5f02e940cba944f52d873450c5142145,224.70000112662092
1428,f4ccd756cbf011f9d6369eeeeb8f2d9fc59129c93cf858fcc07398570fec02af,947d25c958f8103beddba2f08883d657ec327344012c101daec15bdb9c99c299,215.00000002561137
1429,3a1eb7fef9d1fb714f91d4fc1a49675763357b5ee89c970c6a7aa7a871d37557,5d9ed8d4234f627805f338369e2ba6fde367219f9eac0639c80cf094fdef3642,213.6999974027276
1430,b181f516fcb948cc0d301b73a2a23e39b15e080a34e174afbb0424fdc2c98850,6c57d9230945ddb1cbfe3ec4716deae4fbb7bb03c145917417a640134ff757b8,216.2000018870458
1431,85c671956c88289559435c173bf2802e61b80943626aad32ce074dee9a195bcc,639451dfc99e8bc65d7beaaa049dc5b1d631847877f2c26745c9817090d37a03,214.40000273287296
1432,69cb08a0c40dc11bcda69f5648d7f1e1593f0c051cc8e84e9739883324e86f3a,f778d0b44e69dba88237c44b4a110a1c481baa6430337b2cd3803243510e989b,214.30000197142363
1433,72418bcb1067f4e4b0a792818cf0bb31e9b5bd3f50f8ee055949358ff52577a1,d775c3d181d04a9ea1d3164a3174a10dcfa9b52d6d2c8928e74721785da8ec14,213.30000163288787
1434,15404b7fd86182b555573ca76c396ad7701f284b4688c5210719f7b0b0a4763c,8daf6740578435e60e2435b630e95adeec555ca90bbe02d9c51328abf7807f0d,213.3999951183796
1435,d52c741fe5195e215922547b3ee4a94c82d3a9029a845d4bcd9dfee6a019f0bc,ddb6d59707e68d685d736640c2bd9686124ddf7b42223770efd53abea3c2cc16,213.3999951183796
1436,0f1bdcf25e2b0b042fb9d8c4a3149d9841b77271018e437aade8bb415ff428ad,420890d93b5278dbd184aff2f09f07ee83772e46590907500c09ae4ba73c8f31,216.00000036414713
1437,8f5cc23b57df15c5b519a23af283f70d19d6a2b8ed2c0281302f075ba9910a23,379b1789862e19acb896d3a71fa92fcf644bd9d8846dc977d8fbae8a48f5d613,213.49999587982893
1438,7c51c9fb9f05398d5754d24881fab0566c7ee1b709e422ab5899c0b3e55baf2c,a42874610d6c5cafd312ce5be2f6603de95686d551c970f50c3dfbc62a2f4df5,251.3999934308231
1439,f4a30971b47cdc63795117bd1d3f1d8a338f964b6dac5ff47c0ba2dd2edc603d,7dcb69d49808b41d5f0a1529383eace682bc6093db2642eb937d7b1f78d2cb2e,213.59999664127827
1440,13b2a317efd5517309ea475de23a3b906f703ff807477b277dc1858687fa1a23,6a9311d4064be5a040be6ba7c6deba136e8dfc4527ea14ab72f81717e86235f7,213.79999816417694
1441,4775d09dbfe1c31acf048fde87352bda4728a922fadc9a439aee96dacacaf472,ec1333c8dcc72120150dce32bc761719e95df9d42bcc4de55b437ae0eda1c94a,212.99999934853986
1442,19dcf2987205ae7ff6be157a4fda47599f96bd4c8867d1451a296bac26c96189,2801ef7291c5a7f4bbd14cb83ddf6e1f14504df8f05fe8fe6fd3c9e63448fdb5,213.4000023943372
1443,cde96cc60a08d23b28a1c472e2460ddafe3eaaa0c007cc08442dc11bfadcff23,d5438ac1baf00d392b67a78e97f42721f19bddb83c2033c4cf70179a85f38510,212.89999858709052
1444,62587b2cd609087b6ac0b25a669001829939d6ef6c2314fa865414b283d00946,ec7488ef6645c1e5fae273ce64f6b96c5698f0018d501795fda6039dcb453c64,212.49999554129317
1445,a4d261dc0009b6ae8effb90cdde57cb2ca4dca304f7ae05e9db40ac80800ada0,3ec50fe9001fffe8c325e79ce745851f3cd73288e0433701362538db3a97ec14,213.20000087143853
1446,337a2a19f0bcf1a443dd31254cf3cad6fc0bcc4f7f19c740432901d1d2c1f189,f2d2963f157bdac55846c520fd365733c445c7c6725bfa0710058bbc1fb159d9,212.99999934853986
1447,c4e7f6055ad9b332c7089671af6f434edded523f180ef47b4ba3ecc4cfd7288f,61322ffafc11889ff5edefa82c568074479ba5e9d5594f1393272bfc69364ebf,215.20000154851004
1448,b5734f918b6d251db84e5d60e40c67181fac888e6fa13ab1318f28fa2a7aa320,3218efdba0e67eb5e0eabd5b580cac3340555e8cc0e5bc14df4fd732b1636c70,213.20000087143853
1449,e7631bce7f18e831e81c28736cf80320426bad7d40f6e0c6f41f438ef15f18ac,0a76aa5901fb42ac92860d172f58a1c8bea5f65e82738c5152982179c880f1ef,212.8000051015988
1450,3ca5f9f176717ff2880c0c625afc32971fafd7780a262cfbeb1eac1503c4424f,13cd1b93760e51e2973edda67584a4971b6f3d87a84aa1a51dc4b9bf1b06e0c4,212.5000028172508
1451,ef12b09ea0312b11863d610701024213050a58962fcd0d0d7a7156e949e58530,2aafa4ee9912a105d41d07e00f981b28efc2e85ad1d21f0a8bdb1eb4c200c2f0,216.89999994123355
1452,b99da9bfb75a0e07dcd551662812b355f0b2a3150fd4adc2c0331d63352f1029,1790564f6201aeb1acc54e8f20bf0a41cb44df6e3888f21075bce6f03e2e012d,213.20000087143853
1453,fe9444f0e3754b4c566908fb35df405cee999f9e63d4e1f9766340556a16d6f6,70426998b95aa547ded6c26874560d90f4031a7eeb6ea33917b60e3d97fa4795,212.79999782564119
1454,d35d47e4ba4e16e0578020b31ae163b614a812c2a0a2ded77bbfd5f6932db790,ba01a62032530447d20090cb378797773922ea0ede6e9d0082bd88cfba509d73,212.89999858709052
1455,6bbdbb0e9714756a17f216d1d0aa9b5179b28e32712f39d8616555276575ca5c,e49782d90485086763d34faca9a4935012fe6d29e28b95b8a96b591ec5837ed8,213.19999359548092
1456,0a9b6c8e4ced06472d5fdde8cdc10483b6b4f6b00d14b23fdf25ea67065f6745,80c5dacbb7e97cf3f410e52c11547f775f5dbeda5f450b2dd8c31f83f8b0ae7e,212.5000028172508
1457,109420ef8176c7bbf71d62131949210b1219f5201a70ca5c0fc66690e03633be,d4c5471d81f9ae866cf161f60b2413209ffd995f1ba8eacb1dc6973e874f6f06,213.1000001099892
1458,f4459eae6bf3f67c359a66113f460e7e64492779e906f5a7cbc7fa3c8211a59c,aa7cd28c1e3ea4e76d7608cfd6e5bdf3ac7a1ef783a5038524c2d526dd3de037,214.70000501722097
1459,f86a031cdb7e30e1e0afeea9faaae5e93832dc0d799de68e245685502803e19e,40c859d3d725737c1542f22fd93d0571630e2df65056bc5c9fda4dbd49912b2b,212.89999858709052
1460,57dc9bb8dd3d04e39d3654759c9ab9f4b27fadcd329efb48cee15475bd158a9c,2c41a9903685caa3a17a5203f3760fdab61ee2ed407099b503f6e9ce86dddd93,239.40000392030925
1461,56f7624fcfd6fc5150f74a6924f1d1c9b028cdb2d2397be8e5f43496f02b518f,dd6d36e97bcdde9ab39be5b7d0b4c29c8c2543833a8f8bc92c609c79f5c8058a,216.2000018870458
1462,ccc578e26ae9ab8d8ff9b697ec92af43a562cbff6ac039bd920ce78d709e395f,efa885bee702fd7e68b6f395c8db90c912cb799caa16c9aa7d7ca4662d636223,213.70000467868522
1463,082416f16f3a5ea1dddeb1e5ba73dec13247cbb3d7f40468a6160f7603f09cc3,60164297e05a89e1a78feee4cb1c9676e25fd1547bb0796530a2bafd43a7c0ab,213.99999968707561
