signature_hash,block_time_utc,r_component_hex
5ZrX8ZSXBMoQAzm3FTG3n8b2s26U7HTe6DhgD4tqpFR95J7unUUG4whxs7k1rTZq91rX5V2bNm7V6nEHCJ1BMNRX,1970-01-01 07:00:00,e4665c91f42492e06ce6347ffd63cdc746417dd75932ac7bf7f7420d87c6be43
3xtSjE7rFiMpWbupVcLTyUCiQhkHzNSStpi7MtmWG1yxUceJshAZJoEP2jbHDfykqbwmrgqBgeKcyXuQ2XXcbx1L,1970-01-01 07:00:00,943a91de5f36b7ddd02a83cebb6aa0f11aec68025cb92ec68a26323c8b62b6b5
5rQMjvrhwcggHVADXkoQUwc3B7jij7V9BYATvgnJ48ng1hgkAD7M7TjvFEzTRgoN8oAUWVYwHugXoQEQrw2mivyP,1970-01-01 07:00:00,f2abc80fb348f34bbbf410e28d5d0c46e8ab2f527010f972e8bcc7797caae236
GdMc4nALUuSHXDRo3H9MXhVmr7Dr2f9f9XaxN8WNVsNNWPS57NrkezCmHUSspjCYFcgA6RyakjpNhS6Sji5PigZ,1970-01-01 07:00:00,0d79d949b3d2b9844e872b70a61df7dd4fa3ea19b90504da84103752765b339a
4ZzUahw76KexCKvsnda781A6HCKt92z2giiAXrJGS7hHHct7v2NCr2HeZXVdBopSAPe1LwbC3zLqbMkkRfMhMaSM,1970-01-01 07:00:00,b2804b039f3a78230ffedc279426a4a9306c4fc23863e06e5c00f1c15a9d5e5e
5KRShLEuPmuDtFq1FUpPF3rFMuAHR3oP7cbxkqYmCuAFc5SAdNwShKdRG9CpFTizyYTDVMyavEam5EVqQmUwWVfu,1970-01-01 07:00:00,d7f43532f8ae66ef798a059c9e9ff3882b7d1eaeb770716ddf7edeb63e514457
2Gns59HpXpf9r6CEhZCwktWMgqKP1EEBCq6YnMdBeLzS7GrrZzs1MQxJnNbaaeqUGwAb4h174Nm12KtaYb1CQSKd,1970-01-01 07:00:00,3fa264075e8864c983d4852418b6c57058faf76b8d1d474eeab01fe70b53e7b7
3WYchtZepaDQrHFd99RH3a5ohAM1oBLy4BugSHU6BtSm2VPSr6tMSBzwM1zekAeZ8DsXDP2tJmkbWLChVvMECQM2,1970-01-01 07:00:00,7d8337903ecf2c1246f3788584b43f9283f0bb7ce2672f9498236f8027ace6a5
5YAMR2S7GKDH2GrH9E5ggSyAz6fX2qBXGwVyukxFm9PLovL2hRcGVFjfvMW5y6qrKgUdFVAVCK679CZFBVAA2Pet,1970-01-01 07:00:00,e2f0b53199af3b7b2e23e9a168a7701c798df3dd0bce64a57e79e1baaec320c9
3KstbiZ9wUdtFnkbNXzLehMyFRAPNiM92e1jRg75ZFqgs73jcsX9CMmBt3xqmeUWVVg58ytdCibKP4Dx17Yha1x8,1970-01-01 07:00:00,74502b03e67041e05e774a8369477018589011b2d71a575027cb9f0510a9a412
2QPPBhcLuVF4PPT9mAqurQqGSgjkbiSZASznmn79cTh4Hv5BqZZjFpyprX8xajiCXRukQt9dUWJZmFGrT1hNt5Yo,1970-01-01 07:00:00,462f222bf67e90d67b2c32167144e8e4145117267c32841d3a375d5a7a2a8249
5N89147nXeb1myToUcsKNwRUbKgoGzaro7KgVoRXGFfUv4uL3o6X5QRxydNzVEqF2trF2r9UcsTjXbnWKkkjLAoT,1970-01-01 07:00:00,da48a23dea3c2e4f3578c6e50322974cb3fd92af1caf86b26b7223909f3896cb
4W7bHds7jfBPjBwzZuYkTYzqH6pJrvkqqufQ6qUn4KDc8LFqEYbZbQiYqpJXwcRxeSLPVE5bo8G7PwhooPbeUB6o,1970-01-01 07:00:00,af285180da9480c5131a0317a5cadd5fb35104f57d6bc394a157578d69f9b747
5LCXKfTEs9318EpZhLKEHe85tDL7fTpBDo7wtAU7MxFgiEzAPhckP1zZtKAbKRrWVaqmtLKPq9BCkPTLRijr2vkQ,1970-01-01 07:00:00,d89fcb5b5e1bb40a95d8538424a835a6d8c80069b3554160000fb45d1b9a82f3
5mjtChEUJ6YTGxiTBJ3jJfsi28p7uXLttR5mXhoMabiirf9siFCPqmBvvxEEEvRTNzJoVH5RQxA3t2asxv6idx28,1970-01-01 07:00:00,eea646cef5e2348c5ae822087317b26f0b60dd0d0b153e18c9db8b1fa724bc05
4eC9cSFcpoRLLuqT6JtKQUCY1juL5h8VjVRpnu3hPMhWAq1ArUYJbeQuEvUE4yDCtzMvxztWMD6iNrzqQEiJzTqk,1970-01-01 07:00:00,b61fc8433302a5b78807208f22a97ccac3f46c096acca3759fd22af98658258f
9KXA2qzzwvA3wDMKshiBE3gQ9ov2d3wfnVPsdaK2qgbXHEnz5eMAggvSxBCTmWukdLmKdp9CBEyGNwLXAFBWEzi,1970-01-01 07:00:00,072c9c107736c8285100cd7a6ecced34b34e1c41b949b7a52e86713e2613e8f7
n6hEgzNVxV4xpqmQPPE3MHiZh9HJb9sek3BrCKgnMyPEQw98P1853gjp1dpZFmyL68jerdrMHu2cdmfC6TeGfEJ,1970-01-01 07:00:00,26e41529a7d71a58cff1b18f1fe3e6666bfc1c88e6ba8afe2a9d10c8f8ca0bf8
3Wv2PeoGcQvu88dyaJ3DCDc33WF1xqjUbxiQ8QjB1r5jfZRvP57Emv1B6G3qQuqUJMYUJ3GfmSSMfQwpyZaWG1w8,1970-01-01 07:00:00,7dd4b4164f9918a254b1298a9bddbbc5f6b2aec2f5d1f574507e977b3a814d60
RZBB2oKaQARrhnGvtxNZqejwMVJ7ZGpK42pQrffZ1zKPXorbNx9CjsEeQWPG3zZdWGTgvCzr1n7ZyaEN6yxgz48,1970-01-01 07:00:00,152cd23992c5c1688d9add6febf2ca261a88f471714d8105ae8436d21e123dcc
3TMN5SuFEufQPCUxzLuzijb7KDNBrxYpECmmJWyz5VAUivkZahc71RoNd14igMmexxUBdsMCsnxZiZGecbPsHhA4,1970-01-01 07:00:00,7ac21805ecb0a1fa34877774a23774972118b0e78fd9dd66a0144c47773d82ba
LkH8uMzQqcgorxdNu8bbv3BNmGmDz6TUyvrSMb2urrXiiBCJ9K7r87JtJM5TvtQ1rszXkwVZvGNraFpUqWhVQde,1970-01-01 07:00:00,1107421f2c9ee28a4c3546460d4410b54e34cb63e55f7ea88dfb443e54aad4fd
4tF7rBsvk4TdWGzPgyT1HSVkgin3EtG6QxGvMGyo91aTkoCLBGDLCxPjnUD9WyTSVCv1VC43Pe2G3F15ZFGCf2ZY,1970-01-01 07:00:00,c23dca7f244aff17c14592ea8a3755519fe797acbd31fae80441c5bf69e12913
5RnzN2Px5J33F4yzvdDsjspLdWzNJgmbitvQ1wbYeJoehqG527oSC72F2eeWDECdvZJ8dfiBZ6wLjDtRoNoz4CG7,1970-01-01 07:00:00,dd72ce5dcfebe2104d68bbab9f04fdb3dce1dd24d477f72fee52842e97bc5e3a
2291EsbrDGuxBip3PxTXEVTFXbhynU9Ah8T63yEBPpBuVPED1DDKwR1G2ZwzQ2qJXGFr8kYSa5Qmw89hoJYqqhKu,1970-01-01 07:00:00,32ff950f64578b10d645ebf23c81d46bf794430341a88ac8539d0f0a4e787914
4c4MjpGcR1rJtZY2h53kVcWBAUHoerd9CB7bvZFVk8KC9WDg5r9qhZJpyaQ2BmGk1qF4hZ6Q5FWpjKtQYdx83Djp,1970-01-01 07:00:00,b44899352111827bd441f4d1c6db4c0b37d05e1e7322982b58c2eb49d16ade49
3yKaJDiQRLwy6APyE9hvVwLBU1aDs3CjFimWTJ54V7QMNbf5i5z8x9Uh82FCB4SRNY4UvDAMeMSCmXQnuQwkKGDw,1970-01-01 07:00:00,949a39446fb1828ebda33ea05d13710346950d82514801fcfac1e970fca95fdd
XxbcEaBhgSyx8qkiaasvQ2UDL56tFy7cnddaZPCnZSXeVZur3xwQYTsuHh4rYuycYZjZ4RVmzQhujUgYxN7FaVQ,1970-01-01 07:00:00,1ab28eb3fae3bf94e702b23435d84b2029868d8fd2cd0da6883a117036e42bd7
5qeJaXWFEZ7Xfi99rXHDBhUNZ5eBuUPJjW6nzuXvLsVSX46FpjH3mddAjodJRYyFH1vFarfGYeSEuUHcTsWUrSM3,1970-01-01 07:00:00,f20418e9d606a5995dfd5197a88068f9228d5cc771500359511fdf3aa3393c34
55HkwSf8wAbnMwhqBKJ7J2NKEAmM5Azah3uWGfU8W7URQtyT1GMsp7jdP6BXS27YUARDKKDyUX7wnnUbJwQGbzLF,1970-01-01 07:00:00,cbc43fca468fc7e989680affe47da62e448083cbda14c66f101d67a8af76bf78
3fSttAoXB1fjjC6hc2edC1ahuJnCUunNpPwbRQPaMUf1ywFYuAzA7zHRw5rxv1RJP3Ckp1HJKSdTH7JB83dywiXC,1970-01-01 07:00:00,853052b6eb23c770d1d1ddb7a8a843ec44830108ab8b3638d9f1503d0fe09cc2
3rkUx4uteCE5a55hod63Jze1G12fFyFrPEt9F2iEHk8A7qqvnDSdvV7q5mcZLi4HMLzkfBDW9AMoV5uZ1doXM9rF,1970-01-01 07:00:00,8eefad5bf018a631c7dd0fab8a53ee889fd2feb5af68b6ddfa8f69f50e5923de
4ZQG1Sbi87wWSR8vkKUeWQq8CACxAvCfyXUNNAXME5PMqYrXeKLQfpnvgaB5LtRWnSqHBQpeRorrFXF6SuAiFBbE,1970-01-01 07:00:00,b1fe0dd96dad0b384bac74d895e1431f8e87266f89e6834f15a300a5f374bf85
2BVJjUKjjVLjojB4erdEjjBrGgrkHYQf4CNCUN97MZuyx9D1VmoR32DoB36xsjuGiUju8NM7jDU9QEo4PGkqpUAs,1970-01-01 07:00:00,3b0fbcf7cd087ca267df4e7b4d79ea2d0c7ce73c0ddbf098e0d0e3ff249ae832
YLp6vsAyKN3xtiwjSDyFFw8BwxZdB2rN7BwLT1z7CXQv5Fo9yMHxdS9xXVFm9QSWUWxs7LJFSvHdCqkTxHPrXgq,1970-01-01 07:00:00,1b071da0ed641c87b75aa540374c1ba49556d10cdf7ef40382b6dd6cf377153d
3oEjSYnJfvHKvQaWyjJB5kPgsc1sW7HHXX7tP4GpUhH2rd8ejvob1MZLzRUaGUTC6jd6qpruntZMQx9uX87wKKXA,1970-01-01 07:00:00,8be8253ef2cae0429fe2ed95cc38ef07143698c78f2b100a570dbbac35a956e6
5vFAGJyX33LR55jA4kbwbAjt58CqtMbmGkAZEkfwtUwKcGtYGGmKJfDfwNa5F6cvmmwYwoB1PZ3sNkVRJULxmZmR,1970-01-01 07:00:00,f5fbd49b94a8e0c8620795882c894fd138804844987d2c28532355131b230edd
2MMWaWtSiPVuiH9MMdpxsXCX8veCkgFruwYej5ugrky9geJA4eXHiquVoZhv56cyr8pWTz1SyjRtTRFohx7pgeQH,1970-01-01 07:00:00,4391b64939a7200518d3bef691afa0fdcdae13d9e050ae155285ef0c4db12dfa
9XCtsA2bGEcpPNpMyVJ5AUYeixLYaF1V6HQ8do3TnuPhfbNsBf4bziYnnuSDkjUcVdLUsGrkPvtJ3VKaLfp4JUP,1970-01-01 07:00:00,0759162f04e5d6267f48e46a111108a0881b2894a3cd3a32742fbafc6b0f12dc
4w33QZR6LN6ngMsTNfTqzYHUPrwFso12rtQpKoVnUJQRBehdhYPwxukUcF3rPMKABwHKgjRgMu712R1XX43R2nv8,1970-01-01 07:00:00,c4a61e3ba6a916069785a83c40e6e41f01365c86dbc82fbf52a88f0e3e71e520
4g2CRFqPTAA2BkYsAmsETCf5Ku8XDNyXnRoHVxEP3b5xSXAjGd4nRaDTcd29iu6pueQFPChxMfEkXsZ9ae62MV5V,1970-01-01 07:00:00,b7b36ed88985623dbc4f78d340712a2c4b88b228ba6373575266ee3afba98eff
6JhMatqzgAxg4ysy4JGS2JxL8U9sMnVeuVNsetuZ4Nz9zHwvtHUFrbh2RNS4rXFjXLobFTWZY1BezpLEtnQZg8h,1970-01-01 07:00:00,04932db9f99fd8947ebff4df8e7d828563e62699f5a0fa27c4352b07c0a1bf50
5EE5iR1MdYetpEGSs8rM7asg6qLNFkSHkCba75UdnuxRDnfR7c6XDeW4uetS5CS3zbfavzMLJMQtidLYuN5e9whK,1970-01-01 07:00:00,d3792368d445f6ed1abcfae6ca91567290826a4e082de5e93dd9e51a65447270
5ZjszsYgjd48GT7pdxc5EpCjk5xnAzDqtLoHcEzm7aNFSih18eu2d3pURvK1gjdw6jLx2SqFKb1nLyqjBVr2xtt4,1970-01-01 07:00:00,e44d164783510f3648eb75f8e2102dff6db5f9e9aaaaae4c067a882f7fd6b4d8
56yKTfdh9eoWGobEeFcFn7ZjQQk69gpxRN5QmhyfySeF1FR5bga2mcsTxW5ArupNtD3B5i8yPYww9D63aTebfQCa,1970-01-01 07:00:00,cd3797e268f7b024c2921ae88b34c0ed8ba4651c7368c3e89bb585e507596ef1
2vWgrSb545vqqRFpnYeJqagjNe9hvE9hu9EEm49EQ6ATAzNzyVqEY58owZPTFus6reeDeM1Zg23DnJqAtN71z6uf,1970-01-01 07:00:00,6029e0a01993430a3d3186ddca9e36752951128fa48d8e4d21fc3e334737e033
21zUnTxjdFEZ4x2cVhSV2K5APRsGK4D2TZJdJeYnVxrb9sX5hraGSQykzdMGeRTEAjAgPzsFsHaHbzbWkQC453fv,1970-01-01 07:00:00,32df222100165d03e095db7fc10bcad501a93237d4d7e9d59ddcb93989decdd2
2oMZRQPjQxGKKSsj5GQLkLegMvVhE4ECLcqZSGqm1wXPJBPTigNsvASj83AihGQg2ozpNTfwX2UpSHhSPukdDZxG,1970-01-01 07:00:00,59fdc7c627322ab2c925b435fb565a14211b0d3724587b2e9125849eebe72891
rvnE2TMPyikVtyPZ8GyFPiVmF9CRTKn7xbPLrUcUvKxmpaEXaARf2g4aPkmsKbELSed5xcZtvDXQXVR2P1UeX2d,1970-01-01 07:00:00,2b0e2bab1bff2b024bf2897ef79f4d2daec038a70b3fab1f7ae6b6a2de6e4e31
5kaB97uUddXcDuu5qC1o5EJ5hx8ir9bjpsK8Pkspn7HVgRo3kHHpFFDJmDzBpku1ayVFs7XYc7U1XRCQfn9y7PFP,1970-01-01 07:00:00,eda48f8552869e6494b5bcbbb78b8725287b5f7d36936c2f2aad03bc2526b0f9
9iCHzkWKxT6WksZqn3KC8GcuvcD2Ei3R6syhfTu6jA2HEAvjBtSYSL8KWsK34UTR37VVjDpg15BBmzBRuwMSaR5,1970-01-01 07:00:00,0782ea96eb6df6992cd0183d3774feef8ea62b1d7e95bd286e5fc335c8ea4568
4MuVCHGC8udAEkWarrUYNXh9rtKrFYrqZbEa7KRGwzHSptSCagZCjv98tujfG8PVLLGSWmYsQ3EV3azkk3g1nztK,1970-01-01 07:00:00,a814202a6f18e279da6efb1bf08725e8bd03d4c113ce53536629e11544afec5f
uwXLg3o23sQBNe4pR78pMwqVGLPaGpPuMb4EYveW2rYW22KZASqLpJh2gxyprwbxfx9nWh5szX77rxZvwxM6AZM,1970-01-01 07:00:00,2da74b47045276b1ce8ff2ed15acc7124256c3704f4bec5f6f50b744ccd3afa4
2K9CrFJ9dxhNMif7mviPAaVw7R7f2pvdF88zuTQhraMFzKQUJFyjGmhLaj9LY4j5zUAd8g7dMz5YUAHEa3JRDXX1,1970-01-01 07:00:00,41a95801b48d74a5bf55d1e542fd4de865629070d264c31e5354f811d7c4c871
LpC8Hv7GAAdmQWX655dgEk2enMUtmV3mCuPWWFzCPUrv2UJhGeg3umTscENLrcz4d3Je3iBRmp4waPxbj2hKz83,1970-01-01 07:00:00,111627951bc0edb3a6e901d1f96e1230b31b3df24859f2c0cb8c3ab597161fd8
2tDqqpgYwfCsa3rquL24zQA2FsoRUGHN9ofbYaCgHyEX1NbSQ9UsJih4UkWzex9uzZ5BwtbrY4QNKjYxnxUG9KKY,1970-01-01 07:00:00,5e303b2a962e5ab661c535329ff1e3e663baf257d132a45496187e2941b3cbad
54mr6gZoT2mXyN8uYt5HhDSewmGHw65JLTXheGfdTkwsYFms9iHgSSd92sFiQTP3Xi16QARanFujmvxrYP1KnHH7,1970-01-01 07:00:00,cb52662da89c9d07c7966941bbe09f90b983d99b27dc6b2ac7b4877aa9a7e3f8
5vJo4EEzGoCTwekT2hMUFYK3oyepftiW9PnHZ9q2Ab1gPBN7rKRhucXVr85HRGTAbfRRaJ2dz4xV8DPJ57bBnwJp,1970-01-01 07:00:00,f609a9f178a40eedf68fcf684fa90e3132f2c79102e27ed35c4212da8cd938cb
292ZbPmRyRejYu1euexsiUSAX4k94qR2CcXktpoFBSSs8PqgMXWS9SPpW66YJjXmVi2NU5e9PNM3u1RrvUDj43T9,1970-01-01 07:00:00,38f06a0d8a77996202f79856ce359e333e4dad9d853df963e12bfc82b444e746
3ryRCJaLMVMVfL13imp6MbBivP5Jdd1UzxqVB9jWPWfuahU5iSNo9i4zZ6pTigKWbC9PHbFr9vKw7kxFNywffVCH,1970-01-01 07:00:00,8f20e99b6de41cda83e043a16615eb14b7f07d8e5f0edb1c4590af242adf3f65
2rX2bK7gAYvPBSDS1gyqxKoHmMWca1qm6hqYzzbg8rn7Q3TeqsTm5ifyCZjisS3vBDShRhtAseBECECAqwgC8GUn,1970-01-01 07:00:00,5cb81d362ce171cec67173e8009b22c5258cd150be6cc40226b6127779507f24
66pKDX6QPQBF36JmeDTACnFXN3rmQcizGZ7kCvuFvyHsh2jc23HR9oWZRQzWC61AhEneET5MubV43cY63CmaGX63,1970-01-01 07:00:00,ff19ac1b1e31c9c12acb96a8c96dbd233fbb67cd89a790c8ec04c1ec41411b65
59GYs7dcUAej5iwMmkF8sfJ8QLzRPcgQXEL2zSnPiDWd3oqZScYrYoWg3FeY6HZPPtjuTw5J1XhBxHgZiehBPANo,1970-01-01 07:00:00,cf32b58f4ca22807cf7db48682abe8404045fcaf5ad42fe255312b6a11683eb2
3NHLCARtggJyPCmUfxzRbLSUVqBsaiYRdLJ61rNvDuhXLLvCktqoCT4ZraSM78D4zwAugYVUJz9LyxuirCE7bwno,1970-01-01 07:00:00,7662ebef9d707cd340af55304a88c80d458588620b71ed7af34c39e28c09afaa
4By3WSHAnD5MmkunmxqZnpcAsa1EpgiExhyt9TXzv4wWPD3CjVEUqmB2HEPB4c9KUg8AY2A2U8hykmgbZNyEhBQS,1970-01-01 07:00:00,9f8204abed91e93d77cdd41285bc6e94b9bb0f3ee81a175f24a1ea12ba7dbffc
4QyLGD5g6a3o27siQ89WxoHK3MojHgub682GC7yREE5Tgy6x9JwePLArUa83kJFc4s6sD7M8X7T94UDdXta5nQmf,1970-01-01 07:00:00,aab90f0447e45f29284ccdf8c543308c6f8cae6d04c238e91489d29edb2cfd6a
2zfVcPyPqCkf8x1SEQDm3emcZx8qg7zoEXd77vLSLueW5dCyvR9a3nZdSHkaXXomi6gNKTd6ZfoET2MMiLEardpt,1970-01-01 07:00:00,63be747a1587db309af5fc45862e082449930ba725c6aba529ab8c6f6be7996e
4EyGkgQbAJszo7P9inTrWCgHB82kBUUve2AaRPwFxKGVBn8EW2hQyYJqngfDfG3PQ1ZmVcF25QtMCgwL1ZnrnLcq,1970-01-01 07:00:00,a2192e79c7590ccb1d6b5a4c58e666e46e2f227a43d99549e8a5a4f3a6b2b436
T91WyqknScGVMNtGnSsQ9u1iyRRdZY5HTaFamAegdnDLHq9L4PamUwospGJtiDzbWD1DPhs5BwLVmAzjHRDn4kS,1970-01-01 07:00:00,168a5db018b5fd3f3e97d543bec12b68cf9931fe39e9638fff80b7f1401c3b8b
PHcFCFRC6CvfAJMAvq9JnArTUjHujdfXT9yNRZjDZRAMP9oAS83v85UUVaVEpFxabZ3ZzoJRAWhSV232XBnqS9Z,1970-01-01 07:00:00,1338095d00b8a14fd3ff6dd04706ed9c64bc7754941dc1f91e26c27902c04be7
Uimwv3WT9HcAHmr3AjUQPwizbjm2mcSpyrBY5L2dPRQoNyHzBUF5ZPtsjzLc8vkVyUxrkXnjQBgA5EMyoz58msG,1970-01-01 07:00:00,17e7a764f0583087a53739fe2da34376c1de4056f2155a45d786cd8a1b5b4d23
3YmxcQjnbfFPs1LySR6dGY9xxo7wtXVvc7kYAu2W73DZsEGVAjHARWzJYntMqGSuUQ8gRryad1t2mZmVRyQaQDwN,1970-01-01 07:00:00,7f6f88d27c5bc04cbf6ff87714dec9d4c488d4f99ef15aa6a6fc3224543d5b7a
52pLgveKeGQ6g5b7vSPimjJPgU9tk3ySDbJFD87RvreuXgT6DGvQrr3CPVw2RkR7EBCsMiTHRUdN1NEujo5caUXP,1970-01-01 07:00:00,c9a25bcdb22e609beaecf8125015b42207d695dc0f86f1db78e6e9abf3c7be4a
3PLWocErCQW54ggt3UK3qQr8KHhuLfT6eBUDy8EcAfkQH8z9iSebrASwZiuHZGPjnkvWRGAAktSKHS3pPJBxVHR8,1970-01-01 07:00:00,774bcd31349d78d799646dc7b98067a4442340e13d92a9195bfe577079c5b062
2XzADg8kmW1unKJRQCAw826WFZk4cRvpV5uESH2Y9LCuWW1BSnpjf9qdKzeFUytYeAvsiL6u3rKs5eMdamcFsuH6,1970-01-01 07:00:00,4cbcdafd60b660099bbc61cfc0febbda75c8583602b0ecc3414d32eb8a63bf4a
uiokWk1Rg9nDe56d2bdJat89T23Wjof16uZQAnFzJyXGcLcrh3bcpcKoKXhdMw2WcoyGwMcqiDCZL19yfSe4ojV,1970-01-01 07:00:00,2d76e3a8ff97a810c3e09a5056e5fb5d0d969f391d9b616a9ec80a2093523704
3ZfjbX5fT4UQrrvcK5St272RASFVBVpGsjySyYimPbgckxYswaSaWbRy8UzCEDnyWzoS8tQFtvB476SrCXGM2vNA,1970-01-01 07:00:00,80349b7686da7f773dfe4e3778338d83107590d887cebfe5b053ca3e9be9f765
2Y4MocVwUWGuvU7HsA43hDd46JbCeUXLz6P52hY2j2GoPdSCXZiEm6UCTrWPA1Q3DyyB2kMBUKMrnT1GK7BpwVc4,1970-01-01 07:00:00,4cccd742a57cfe63c3634925364ee8610a9e0524034da1c5fd9f9f9f9fa4771f
3YG1io74WKGKJf9rMfVRXEvDBWVEjWF7sSgdLnk9xY2EXSdWgPKjHwjN85sJW9Ns8bPpXKfZrdtAsw6vobfSyDu6,1970-01-01 07:00:00,7efd8cc88a763a666fd337ca42b04c891a8fddfcc6d24b927b32f35148ca20fa
NnuYfpNnhWWcworJFeorhxXbJ2nrmGjU697eR6nUDjisWLx5otyGzLzPxsfPV2vWxp9GN2sdCN9NJgmxpkdK7Ny,1970-01-01 07:00:00,12caca260bdb09aec7a2fa98435584a7afebf63a50fe2696a818da0665e0b59b
5DdcE6ZKYx36G2hNCPzKCKo25ta73kGfJYNgnNsyXPcnx8SQevsA4ioeQyQZj5BkSnpBXZFurkprw4UqyShnPG2p,1970-01-01 07:00:00,d2f5ebacc73e79a7007ca67462d0f2c006cf6a7cfc3a5e4a19964b8bb7854ead
4nUhsYb9ygc9N8sDW5zX4bNENtMwaUecw9SFzmKUZSSYJrVXtCkpzdUh8X6Eg63Q6dGi2T862NAbqTekffPdkmtE,1970-01-01 07:00:00,bd44eade4689075f326494f76ce21b5d7526849455919d7bbfd77af3f0bdbf47
5QhNimtKack2Zjza2MRKhm19m4JvMMeJvu5TkzMDg2c3zM9UwTcB2b9LPGnkfk3CP3uPyLC5Qo1gGj2NoL4TJTir,1970-01-01 07:00:00,dc80abc391228971ea78b52a4b3cecf5fc3605ecf01575013ca9420a038d5d65
66bqrRRHAhL2jpwzxniEiEENv2EMxT6oZ6mFQFZijz137d7WamYci7YrwzXVkidzAJ4SLAP5zbLYnpVqgBgW4Pi1,1970-01-01 07:00:00,feea337985313c812b5bc8f7c0b8a59c75e86b29f1bad3feca333bca35027fdc
2oXoJAN46GmhE7vi2x2GZknWuvYJXWeprCCoGeFfHtn44dN4PuXoPHLEPbQRDNLvHWyu25ALBUPH51sQmMpkGZKA,1970-01-01 07:00:00,5a24c0f99b36898a08310a1e5254cccd548cbc059ab7ea5e50c4dbb7370ef89c
3UF8jnMMyCWsQY9MWGo2QvcU8ojNhfdNvggHFfVGgJyoFckCCDvXHKLxDckxqb2zmYuT7eKzN3dWWx5LjkhNakkB,1970-01-01 07:00:00,7b872539d3a87b6c414b40d082dbaaf3a734cf5efe9253ef1da63029ace0ffe8
hBzPp7PMxjqZqZpBBL54WoyAV5GorPg5NnX32QGZmUgwmjWF7kxdqeGCcmduqewJo1QnsFvbkeCQDwuMUXgjTq8,1970-01-01 07:00:00,22a86aa99dd9546f76a03cfc2a19159fdb7490b6c4abeda7e09e53c1bb3d0c98
JXzwcTF8L67Js471tybDPADffnd2dPM4mm99Uc3Dhc6iUUjWGKVWMY7bxMkFZ3x5shA45F2r6rPYrnz2kwrigmV,1970-01-01 07:00:00,0f1efd9d89b0398534957dc2f178a5ae50bee1238fed596bd34af3d96f2ff5af
Px1R2gM5bT8bJUgtXHkHtEnGtxQ6R9JiD7VXEW8biBqRJZyvvYnionkYRFHXfDrCPrk4B3wPzTrfy7JYyp1QfAg,1970-01-01 07:00:00,13ca322e94e81814200a53c7c69ca363524dd51eb1ba7a93fcfb74e55a94fadc
5KuqPfK5TDzcUQtQLR1Mvbeg7oTysGcVcJcGNyGzCnbwXWJz2c7gbvzW3cuCBVtNu2Y3hgJd1zG6CeP85fEzECi2,1970-01-01 07:00:00,d86045f43d3b63106283ecf7ac5527255bbac7bba59162b8ab2d643b625f34c9
5TLNjPP9yH6BmkEx6KpG89RkWh9mugWht1rVAkERaaE52m2yvDaNRyEtccna8Hzm7xsgdqeyVUap23bM7PoGE8XB,1970-01-01 07:00:00,dec7089d767680fd421fab4c240fef3e4dca6fa9ba6601f1c09bcc579761f8c1
458QJtXr57UWFxcvaz4ULwGJHXTUtstdsnJwVr1omo5NLxmoYBST2oKqyGjdJS7xyCsPjMLNh19AFiiMih8hwHuv,1970-01-01 07:00:00,999c498183c12f0202026abf567c3baff118490ec5764f9f3866f4e9d051cbaa
54V1CRiNxZrusumPXNTbWZca9oY1HAatbCU6bXDQ6N1eWsLdBhyE28X8C9FR921ywAxrgrB9TDzfNBBLw8bdNF7e,1970-01-01 07:00:00,cb124a1471b0967c04b2cc9fe455bdf956f1e645dd00f922c0f53c273fe9b133
VdnnwVKVQJrsyCNZtAQCQ1PVEvjEKHP9DTDFnYxhpPYty4UvXQ99acjcWHKCbQr3i3c7BQ3TiQqbK3zwsVb5ULj,1970-01-01 07:00:00,18b1714e28ef6b2b2b9f640cc9c9b5868a8bee469d9298f1229789da060192f5
GTVq2vRybg16SR7vFvUmTV8y24UEJJUhH9p1SojyVd3tYhyoDqiEuP8WPLprXgvW9AymeMtG3JK99zBhvFbFXVj,1970-01-01 07:00:00,0d545359638bd3802a67982ad8ef6ad462d0ee3c36c0ad3a4b6fdfdb9d41fd7e
4bPSwvVmicpQ6VG825HZnfmxSZg3csKr1B8weS5bKLiKn8egnnbtXH6j2Mt7KAEqQuwyWnLyYpKuWTbTd1bX9nwP,1970-01-01 07:00:00,b3b47ebd5abdb5d57ad6ff536397bd472b29e84e8ddda41d6431797667263859
3LEnNT9zxUeZakbJYZm8sxLz1A2MVXd9hL2HXBadN1Xc5Sx5CenMw85FVLBADGnX4sniv94aQrvnK7rP1rfoj1MG,1970-01-01 07:00:00,749fb0f95d0794c0449bb9f32a1b596d79a7b813a4ba5997352ca6b3e3637235
21Nr3MC731H3VJMKGBkZHQNMYcpZ5ckUC4oQtBsQxmP4ioAYK6JCfAQc94Z3cGm6MPhNwEpRT1mBVuGa2p7pYNL2,1970-01-01 07:00:00,3257807f2554495c731d03dcff21d7c7096608136061bc1db4ce1cc7fecdd576
52CCtq2QTdHYj4iKvGFhVKMs5eGuKib2r5X4QVEPgL2KXkR3stjaY2UxL1Xcs4sDBTjs2Et8pt9X9E4LXndJWE4m,1970-01-01 07:00:00,c918d21a6bf103e0c026bb07de0e35b31ae245ac997d43bd20331c46141cbc2c
