iteration_id,timestamp_utc,scenario_name,status,signature,blockhash_used,error_message,initial_balance,intermediate_balance,final_balance,balance_change,signature_match,slot_info
261,2025-07-24T01:22:18.366373Z,ORIGINAL_SEND,RPC_ERROR,,3NdEy2YFdLmjh3Zx6yJirdYC4SszRKau4bfwS7QZjPU8,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390454,5.390454,5.390454,0.0,N/A,
262,2025-07-24T01:22:34.955518Z,ORIGINAL_SEND,RPC_ERROR,,3Sd9HVCijgM6QC9tapfmtUbrb2APNSZktUG7aDDFYq8A,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390454,5.390454,5.390454,0.0,N/A,
263,2025-07-24T01:22:54.826460Z,ORIGINAL_SEND,SUCCESS,5W3zdPVtB7iSKNWkCKiwHqEC1GfnXanqvsHcrBnyjh5EBwFTYcUqKcwnVMjb1Pjsky5mFBnQU7o6y983FLrjuEPH,2bFCjiRcUQ7W4V3dZpF2xHVNtNbm8uDQm7YoDRHZmuoF,,5.390454,5.390454,5.390454,0.0,N/A,
263,2025-07-24T01:23:01.024980Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,2bFCjiRcUQ7W4V3dZpF2xHVNtNbm8uDQm7YoDRHZmuoF,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390454,5.390454,5.390454,0.0,N/A,
263,2025-07-24T01:23:07.559866Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,2bFCjiRcUQ7W4V3dZpF2xHVNtNbm8uDQm7YoDRHZmuoF,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390439,5.390439,5.390439,0.0,N/A,"current_slot:396366211, last_valid:384320230"
263,2025-07-24T01:23:08.678001Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,2bFCjiRcUQ7W4V3dZpF2xHVNtNbm8uDQm7YoDRHZmuoF,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
263,2025-07-24T01:23:15.216865Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,GU6aHHii1eEkhhdgXLB959cRLD2f31tVA2e1zdj1Cmh4,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390439,5.390439,5.390439,0,N/A,"source:Testnet, target:Devnet"
264,2025-07-24T01:23:31.804176Z,ORIGINAL_SEND,RPC_ERROR,,79rNFEDX1XjaX82Ljr5z7p1NFbUNEMtgtZq7H77bbbmZ,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390439,5.390439,5.390439,0.0,N/A,
265,2025-07-24T01:23:51.736145Z,ORIGINAL_SEND,SUCCESS,45kk4CxGEos8sQ8M8hbEiCZf7nKKDN2nbDggAi39KGGXzCrDDm8L76RksTeuc1eumLTS4zCoNa7zZQSqAoRtPN7X,DVoU5ix8AtWysEXX5fJCm5RhTcCJzes7NnLSFpkAjjS8,,5.390439,5.390439,5.390439,0.0,N/A,
265,2025-07-24T01:23:57.951821Z,DIRECT_REPLAY_SCIENTIFIC,REPLAY_REJECTED,,DVoU5ix8AtWysEXX5fJCm5RhTcCJzes7NnLSFpkAjjS8,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390439,5.390439,5.390439,0.0,N/A,
265,2025-07-24T01:24:04.589525Z,EXPIRED_REPLAY_DETERMINISTIC,EXPIRED_REJECTED_OTHER,,DVoU5ix8AtWysEXX5fJCm5RhTcCJzes7NnLSFpkAjjS8,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: This transaction has already been processed"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(AlreadyProcessed), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390424,5.390424,5.390424,0.0,N/A,"current_slot:396366357, last_valid:384320374"
265,2025-07-24T01:24:05.141930Z,CROSS_NETWORK_DEVNET_TO_TESTNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,DVoU5ix8AtWysEXX5fJCm5RhTcCJzes7NnLSFpkAjjS8,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.0,5.0,5.0,0,N/A,"source:Devnet, target:Testnet"
265,2025-07-24T01:24:11.086713Z,CROSS_NETWORK_TESTNET_TO_DEVNET,CROSS_NETWORK_REJECTED_BLOCKHASH,,AASaaGGoADEiFk8r37HLhaLq3VFE58r7Nvr6urn1zm3J,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Blockhash not found"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(BlockhashNotFound), logs: Some([]), accounts: None, units_consumed: Some(0), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390424,5.390424,5.390424,0,N/A,"source:Testnet, target:Devnet"
266,2025-07-24T01:24:27.626792Z,ORIGINAL_SEND,RPC_ERROR,,HK2oUpczPr3Q5H1xm3KTY9P5mp2YZESyhGZwn9f9eSbM,"SendTransactionPreflightFailureMessage { message: ""Transaction simulation failed: Transaction results in an account (1) with insufficient funds for rent"", data: RpcSimulateTransactionResult(RpcSimulateTransactionResult { err: Some(InsufficientFundsForRent { account_index: 1 }), logs: Some([""Program 11111111111111111111111111111111 invoke [1]"", ""Program 11111111111111111111111111111111 success""]), accounts: None, units_consumed: Some(150), return_data: None, inner_instructions: None, replacement_blockhash: None }) }",5.390424,5.390424,5.390424,0.0,N/A,
